id_operacao,id_cooperativa,id_cliente,linha_credito,cultura,valor_operacao,data_contratacao,data_vencimento,taxa_juros,status,dias_atraso,regiao_x,estado_x,ano_contratacao,mes_contratacao,trimestre_contratacao,inadimplente,faixa_atraso,porte_operacao,nome_cliente,cpf_cnpj,renda_anual,area_propriedade,score_credito,data_cadastro,segmento,anos_relacionamento,categoria_score,porte_propriedade,nome,estado_y,regiao_y,valor_em_atraso,provisao
1464,43,1504,Pronaf,Algodão,290496.76483888424,2023-08-24 01:55:22.170472,2025-10-14 01:55:22.207354,10.084239614409196,Ativo,0,Nordeste,MG,2023,8,3,0,Em dia,Grande,Cliente_1504,56258019250.0,160225.3912284944,69.04102001574408,509.9681923714997,2022-01-31 01:55:22.395739,Pequeno Produtor,3.4387405886379194,Médio,Média,Sicoob Regional 43,SP,Norte,0.0,1452.4838241944212
1465,15,4637,Comercialização,Algodão,190359.85644923343,2024-10-19 01:55:22.170475,2025-08-22 01:55:22.207358,7.676066683523739,Ativo,0,Sudeste,GO,2024,10,4,0,Em dia,Médio,Cliente_4637,70517947917.0,115010.55952499332,52.02397019833931,621.8165490624372,2022-09-16 01:55:22.406729,Médio Produtor,2.8145106091718,Médio,Média,Sicoob Regional 15,PR,Centro-Oeste,0.0,951.7992822461672
1466,17,2643,Investimento,Cana-de-açúcar,384283.885790057,2023-11-06 01:55:22.170479,2026-01-14 01:55:22.207361,9.862418013682094,Liquidado,0,Centro-Oeste,MG,2023,11,4,0,Em dia,Grande,Cliente_2643,29041121320.0,166192.85269365492,2.199179030518721,795.0343549097414,2024-07-14 01:55:22.399805,Médio Produtor,0.9883641341546886,Excelente,Pequena,Sicoob Regional 17,BA,Sul,0.0,1921.419428950285
1467,43,209,Pronamp,Milho,184540.48037068383,2023-12-16 01:55:22.170482,2026-05-13 01:55:22.207364,7.486365519035483,Ativo,0,Norte,RS,2023,12,4,0,Em dia,Médio,Cliente_209,12850283837.0,114898.23592849664,112.36873165000134,787.0523023093015,2021-05-25 01:55:22.390714,Pequeno Produtor,4.125941136208077,Excelente,Grande,Sicoob Regional 43,SP,Norte,0.0,922.7024018534191
1468,7,2772,Custeio,Soja,173515.53941272473,2025-02-26 01:55:22.170486,2026-05-10 01:55:22.207368,8.111739086408408,Vencido,88,Sul,MT,2025,2,1,0,61-90 dias,Médio,Cliente_2772,88709320299.0,35341.056306009064,77.46643152113346,820.2217137578359,2020-12-17 01:55:22.400252,Médio Produtor,4.561259411362081,Excelente,Média,Sicoob Regional 7,MT,Nordeste,0.0,17351.553941272472
1469,25,3533,Investimento,Cana-de-açúcar,181541.3053657395,2023-08-13 01:55:22.170489,2026-05-02 01:55:22.207371,9.887001101960305,Ativo,0,Sudeste,PR,2023,8,3,0,Em dia,Médio,Cliente_3533,78500166385.0,181258.46486758863,35.8373534884696,780.8490461905287,2023-10-22 01:55:22.402893,Pequeno Produtor,1.7166324435318274,Excelente,Média,Sicoob Regional 25,GO,Sudeste,0.0,907.7065268286975
1470,4,3461,Custeio,Cana-de-açúcar,306076.8598735763,2023-11-09 01:55:22.170493,2026-06-28 01:55:22.207375,7.596427330857221,Liquidado,0,Sudeste,MT,2023,11,4,0,Em dia,Grande,Cliente_3461,31698621277.0,93647.27459824143,116.56924676823157,525.1067904407863,2023-08-15 01:55:22.402645,Médio Produtor,1.9028062970568105,Médio,Grande,Sicoob Metropolitano,PR,Sul,0.0,1530.3842993678816
1471,11,4924,Custeio,Cana-de-açúcar,375336.6738800136,2024-01-15 01:55:22.170496,2026-03-22 01:55:22.207378,6.9795958195243255,Liquidado,0,Sul,MT,2024,1,1,0,Em dia,Grande,Cliente_4924,79644527628.0,138851.42244710715,75.06922210343241,834.6559706408168,2023-09-21 01:55:22.407725,Médio Produtor,1.8015058179329226,Excelente,Média,Sicoob Regional 11,GO,Norte,0.0,1876.683369400068
1472,4,1077,Custeio,Algodão,158764.58344227617,2024-01-02 01:55:22.170500,2026-04-07 01:55:22.207382,9.85512912811168,Ativo,0,Nordeste,PR,2024,1,1,0,Em dia,Médio,Cliente_1077,57445680175.0,141153.90642761032,169.90552119621765,759.852998805896,2024-07-10 01:55:22.394009,Pequeno Produtor,0.999315537303217,Excelente,Grande,Sicoob Metropolitano,PR,Sul,0.0,793.8229172113809
1473,44,235,Custeio,Algodão,188396.03589030763,2024-08-24 01:55:22.170503,2026-06-05 01:55:22.207385,4.816238884391787,Ativo,0,Sul,SP,2024,8,3,0,Em dia,Médio,Cliente_235,27883347519.0,62023.254991093,90.37697132753482,320.93905018654885,2025-01-25 01:55:22.390806,Grande Produtor,0.4544832306639288,Muito Baixo,Média,Sicoob Regional 44,GO,Nordeste,0.0,941.9801794515381
1474,4,4426,Pronamp,Soja,288516.074441356,2023-11-08 01:55:22.170507,2025-09-25 01:55:22.207389,8.190166882357671,Ativo,0,Centro-Oeste,MG,2023,11,4,0,Em dia,Grande,Cliente_4426,93701678595.0,176989.67676164367,75.73043852295768,471.38656856502826,2022-04-06 01:55:22.406000,Pequeno Produtor,3.260780287474333,Baixo,Média,Sicoob Metropolitano,PR,Sul,0.0,1442.58037220678
1475,17,2120,Pronamp,Soja,185785.26456843253,2023-11-26 01:55:22.170510,2026-06-30 01:55:22.207392,6.935853081721485,Liquidado,0,Sul,BA,2023,11,4,0,Em dia,Médio,Cliente_2120,45775759918.0,108472.10139831968,95.20891028404525,519.8562396825748,2024-12-22 01:55:22.397963,Pequeno Produtor,0.5475701574264202,Médio,Média,Sicoob Regional 17,BA,Sul,0.0,928.9263228421627
1476,4,1496,Comercialização,Algodão,466785.5077433672,2023-08-13 01:55:22.170514,2026-04-28 01:55:22.207396,10.183906202269933,Ativo,0,Nordeste,MG,2023,8,3,0,Em dia,Grande,Cliente_1496,15378472785.0,43002.19718850644,34.87746463752703,431.0366061475669,2024-06-20 01:55:22.395711,Grande Produtor,1.054072553045859,Baixo,Média,Sicoob Metropolitano,PR,Sul,0.0,2333.9275387168364
1477,17,3901,Comercialização,Milho,164134.2809013103,2024-11-20 01:55:22.170517,2026-06-16 01:55:22.207399,4.599563329817089,Ativo,0,Sudeste,GO,2024,11,4,0,Em dia,Médio,Cliente_3901,86412851181.0,158901.30415995768,22.576305180018323,719.9911442531418,2023-08-25 01:55:22.404171,Pequeno Produtor,1.8754277891854894,Bom,Média,Sicoob Regional 17,BA,Sul,0.0,820.6714045065515
1478,38,4724,Comercialização,Milho,243857.8430320713,2025-04-22 01:55:22.170521,2026-05-03 01:55:22.207402,10.690954739961327,Ativo,0,Centro-Oeste,MT,2025,4,2,0,Em dia,Grande,Cliente_4724,33687115644.0,106526.39049219368,67.06082189684236,594.3969933498345,2022-10-20 01:55:22.407033,Pequeno Produtor,2.7214236824093088,Médio,Média,Sicoob Regional 38,SP,Nordeste,0.0,1219.2892151603567
1479,29,336,Custeio,Milho,414275.40346997336,2025-05-10 01:55:22.170524,2025-10-22 01:55:22.207406,9.938106001931809,Ativo,0,Norte,BA,2025,5,2,0,Em dia,Grande,Cliente_336,93721516621.0,140200.81257794294,76.84214711652828,671.4385044182027,2024-04-14 01:55:22.391163,Pequeno Produtor,1.2375085557837098,Bom,Média,Sicoob Regional 29,SP,Norte,0.0,2071.377017349867
1480,33,15,Pronaf,Cana-de-açúcar,317888.6076887092,2024-03-07 01:55:22.170531,2025-10-10 01:55:22.207409,10.221391063343477,Ativo,0,Sul,MG,2024,3,1,0,Em dia,Grande,Cliente_15,75052603656.0,134195.7454335087,131.25597291818025,635.2365616500961,2023-02-11 01:55:22.390005,Pequeno Produtor,2.409308692676249,Médio,Grande,Sicoob Regional 33,SP,Sul,0.0,1589.4430384435461
1481,33,2568,Comercialização,Milho,378406.36577877344,2024-10-27 01:55:22.170535,2026-03-17 01:55:22.207413,6.862228443942699,Ativo,0,Norte,SP,2024,10,4,0,Em dia,Grande,Cliente_2568,27845553390.0,147971.6628707049,107.82848945879266,712.1279481291435,2023-12-26 01:55:22.399544,Pequeno Produtor,1.538672142368241,Bom,Grande,Sicoob Regional 33,SP,Sul,0.0,1892.0318288938672
1482,21,2555,Custeio,Algodão,336920.3714297085,2024-06-16 01:55:22.170539,2026-05-07 01:55:22.207416,7.542018084547678,Ativo,0,Centro-Oeste,SP,2024,6,2,0,Em dia,Grande,Cliente_2555,91188514485.0,182762.53274915763,83.89923712106648,315.5778715597991,2021-09-02 01:55:22.399498,Médio Produtor,3.8521560574948666,Muito Baixo,Média,Sicoob Regional 21,BA,Sul,0.0,1684.6018571485424
1483,11,1542,Investimento,Algodão,223823.3259358567,2024-10-01 01:55:22.170542,2026-03-14 01:55:22.207419,10.09018245978919,Ativo,0,Centro-Oeste,PR,2024,10,4,0,Em dia,Grande,Cliente_1542,87194137822.0,200418.36927909835,48.26264394063365,866.29868660005,2022-09-12 01:55:22.395873,Pequeno Produtor,2.8254620123203287,Excelente,Média,Sicoob Regional 11,GO,Norte,0.0,1119.1166296792835
1484,29,1147,Pronaf,Milho,136238.69649482332,2025-06-15 01:55:22.170546,2025-08-18 01:55:22.207423,8.26397556658223,Vencido,24,Nordeste,RS,2025,6,2,0,1-30 dias,Médio,Cliente_1147,76656719717.0,65307.52753017223,88.83029481598405,523.4371732820446,2023-07-04 01:55:22.394263,Médio Produtor,2.0177960301163584,Médio,Média,Sicoob Regional 29,SP,Norte,0.0,1362.3869649482333
1485,1,4322,Pronamp,Café,263429.2957919181,2025-05-30 01:55:22.170550,2026-03-09 01:55:22.207426,7.829525811676777,Liquidado,0,Nordeste,BA,2025,5,2,0,Em dia,Grande,Cliente_4322,92571541093.0,211166.5139817196,31.273234362437208,307.359104650391,2023-06-18 01:55:22.405637,Grande Produtor,2.0616016427104724,Muito Baixo,Média,Sicoob Crediminas,MG,Sudeste,0.0,1317.1464789595907
1486,22,1162,Investimento,Café,244654.2191219656,2025-05-07 01:55:22.170553,2026-03-26 01:55:22.207430,6.401930518689991,Ativo,0,Sudeste,BA,2025,5,2,0,Em dia,Grande,Cliente_1162,26637261523.0,77595.34941149094,20.075926961934883,784.5688167838025,2023-06-04 01:55:22.394317,Médio Produtor,2.099931553730322,Excelente,Média,Sicoob Regional 22,GO,Nordeste,0.0,1223.271095609828
1487,28,2108,Investimento,Café,346267.5595062531,2024-08-20 01:55:22.170557,2026-05-28 01:55:22.207433,8.779495850396522,Ativo,0,Norte,SP,2024,8,3,0,Em dia,Grande,Cliente_2108,92851132231.0,92245.60608990586,40.45340845550741,654.6529107841379,2021-05-01 01:55:22.397921,Pequeno Produtor,4.191649555099247,Bom,Média,Sicoob Regional 28,MT,Sudeste,0.0,1731.3377975312656
1488,32,394,Custeio,Cana-de-açúcar,236832.35873828435,2024-04-21 01:55:22.170560,2026-02-27 01:55:22.207437,7.028768544902724,Ativo,0,Norte,SP,2024,4,2,0,Em dia,Grande,Cliente_394,58405194918.0,145317.00798844642,122.0827883158113,587.0317854204226,2024-11-27 01:55:22.391368,Pequeno Produtor,0.6160164271047228,Médio,Grande,Sicoob Regional 32,BA,Sudeste,0.0,1184.1617936914217
1489,4,4371,Pronaf,Cana-de-açúcar,256180.6284587251,2023-12-06 01:55:22.170564,2026-01-03 01:55:22.207443,7.89080849966352,Ativo,0,Nordeste,RS,2023,12,4,0,Em dia,Grande,Cliente_4371,94181886559.0,23952.435819359875,77.61314306238158,885.1283059983344,2022-09-01 01:55:22.405809,Grande Produtor,2.855578370978782,Excelente,Média,Sicoob Metropolitano,PR,Sul,0.0,1280.9031422936257
1490,40,1660,Comercialização,Algodão,244946.3405403992,2025-05-28 01:55:22.170567,2026-05-06 01:55:22.207447,11.5140649136402,Ativo,0,Norte,BA,2025,5,2,0,Em dia,Grande,Cliente_1660,26828772125.0,69143.65578223816,107.01994541460304,608.908083825138,2020-08-05 01:55:22.396301,Pequeno Produtor,4.9281314168377826,Médio,Grande,Sicoob Regional 40,BA,Norte,0.0,1224.731702701996
1491,38,3787,Custeio,Soja,182810.8939499193,2025-05-14 01:55:22.170571,2025-12-08 01:55:22.207450,12.488504224285558,Vencido,100,Sul,SP,2025,5,2,1,Acima de 90 dias,Médio,Cliente_3787,19890260110.0,151618.49907598802,68.60469755351907,706.1396866847126,2021-03-17 01:55:22.403774,Pequeno Produtor,4.314852840520191,Bom,Média,Sicoob Regional 38,SP,Nordeste,182810.8939499193,54843.26818497579
1492,31,4865,Pronamp,Algodão,218034.72974270128,2025-01-29 01:55:22.170574,2026-04-19 01:55:22.207454,9.053865942407937,Vencido,159,Nordeste,RS,2025,1,1,1,Acima de 90 dias,Grande,Cliente_4865,58039327968.0,166475.37439656138,10.831256369054016,887.0437004795219,2021-03-28 01:55:22.407520,Pequeno Produtor,4.284736481861739,Excelente,Pequena,Sicoob Regional 31,RS,Norte,218034.72974270128,65410.41892281038
1493,34,4167,Pronaf,Café,332367.66080983664,2024-07-31 01:55:22.170578,2025-12-26 01:55:22.207457,8.307870437525576,Ativo,0,Norte,MG,2024,7,3,0,Em dia,Grande,Cliente_4167,57943420702.0,127416.31205623774,62.63644976460191,786.5765384370053,2021-07-18 01:55:22.405096,Pequeno Produtor,3.978097193702943,Excelente,Média,Sicoob Regional 34,PR,Norte,0.0,1661.8383040491833
1494,46,4107,Comercialização,Cana-de-açúcar,318292.2075201253,2023-12-17 01:55:22.170581,2025-11-10 01:55:22.207461,9.567059431628248,Ativo,0,Norte,RS,2023,12,4,0,Em dia,Grande,Cliente_4107,26275374546.0,155637.2196019843,125.02308758332347,553.8652368893383,2021-04-10 01:55:22.404884,Médio Produtor,4.249144421629021,Médio,Grande,Sicoob Regional 46,MG,Norte,0.0,1591.4610376006267
1495,44,2965,Custeio,Cana-de-açúcar,363761.74902931246,2024-01-30 01:55:22.170585,2026-02-14 01:55:22.207464,4.830139680183521,Ativo,0,Nordeste,PR,2024,1,1,0,Em dia,Grande,Cliente_2965,57582743294.0,103632.90102692827,123.55696113896244,860.8010374725251,2023-03-16 01:55:22.400918,Pequeno Produtor,2.31895961670089,Excelente,Grande,Sicoob Regional 44,GO,Nordeste,0.0,1818.8087451465624
1496,15,2794,Custeio,Cana-de-açúcar,254196.77663276196,2023-07-24 01:55:22.170588,2025-09-30 01:55:22.207467,9.481693767554738,Ativo,0,Centro-Oeste,RS,2023,7,3,0,Em dia,Grande,Cliente_2794,33723268236.0,88448.45741753578,92.75619207176972,803.3591349680256,2021-08-03 01:55:22.400328,Pequeno Produtor,3.9342915811088295,Excelente,Média,Sicoob Regional 15,PR,Centro-Oeste,0.0,1270.9838831638099
1497,37,3596,Custeio,Café,351624.3759132849,2023-08-03 01:55:22.170592,2025-11-06 01:55:22.207471,9.475086850147791,Ativo,0,Norte,MT,2023,8,3,0,Em dia,Grande,Cliente_3596,40835220682.0,145896.73710419796,72.7211883553938,820.7451060968516,2025-04-11 01:55:22.403112,Médio Produtor,0.2464065708418891,Excelente,Média,Sicoob Regional 37,RS,Sudeste,0.0,1758.1218795664245
1498,46,590,Investimento,Algodão,145428.1995392891,2023-11-20 01:55:22.170595,2025-12-12 01:55:22.207474,7.955755155649786,Liquidado,0,Sudeste,SP,2023,11,4,0,Em dia,Médio,Cliente_590,14644052093.0,198755.14647379587,150.90019964706585,508.9373304679589,2020-10-11 01:55:22.392153,Grande Produtor,4.744695414099931,Médio,Grande,Sicoob Regional 46,MG,Norte,0.0,727.1409976964455
1499,15,3501,Custeio,Algodão,241013.98107704983,2024-08-23 01:55:22.170599,2026-06-29 01:55:22.207477,10.489119342233623,Ativo,0,Nordeste,BA,2024,8,3,0,Em dia,Grande,Cliente_3501,36171537401.0,125376.7672701564,101.10497423053914,553.6374298643085,2022-07-05 01:55:22.402781,Pequeno Produtor,3.0143737166324436,Médio,Grande,Sicoob Regional 15,PR,Centro-Oeste,0.0,1205.0699053852493
1500,17,1246,Pronamp,Milho,154836.31628174995,2024-06-19 01:55:22.170602,2025-12-14 01:55:22.207481,8.367540957335995,Ativo,0,Sudeste,MG,2024,6,2,0,Em dia,Médio,Cliente_1246,69844013526.0,81271.19743089526,126.0002648278554,309.9087635023705,2020-10-25 01:55:22.394611,Médio Produtor,4.706365503080082,Muito Baixo,Grande,Sicoob Regional 17,BA,Sul,0.0,774.1815814087498
1501,31,2200,Pronamp,Algodão,198437.77596904236,2024-09-26 01:55:22.170606,2026-04-22 01:55:22.207485,8.580758983492865,Ativo,0,Nordeste,BA,2024,9,3,0,Em dia,Médio,Cliente_2200,59245404421.0,149660.4546878693,54.46486650971255,655.10886836481,2023-08-29 01:55:22.398246,Médio Produtor,1.864476386036961,Bom,Média,Sicoob Regional 31,RS,Norte,0.0,992.1888798452118
1502,43,4470,Pronaf,Café,202002.93176972357,2024-12-11 01:55:22.170609,2025-08-30 01:55:22.207489,9.047329013439953,Ativo,0,Centro-Oeste,MT,2024,12,4,0,Em dia,Grande,Cliente_4470,44677716764.0,93741.3506790022,81.90203970680423,696.7604345307304,2021-09-09 01:55:22.406150,Pequeno Produtor,3.8329911019849416,Bom,Média,Sicoob Regional 43,SP,Norte,0.0,1010.0146588486178
1503,43,4667,Pronaf,Cana-de-açúcar,371284.3180140832,2023-08-30 01:55:22.170613,2025-08-18 01:55:22.207492,12.251987786110304,Ativo,0,Centro-Oeste,BA,2023,8,3,0,Em dia,Grande,Cliente_4667,49994819910.0,36687.70649814178,14.947647964422032,307.658846132017,2021-10-02 01:55:22.406836,Pequeno Produtor,3.7700205338809036,Muito Baixo,Pequena,Sicoob Regional 43,SP,Norte,0.0,1856.421590070416
1504,27,3448,Investimento,Cana-de-açúcar,223245.3652906833,2025-02-22 01:55:22.170616,2025-11-15 01:55:22.207495,8.575934539242102,Ativo,0,Centro-Oeste,RS,2025,2,1,0,Em dia,Grande,Cliente_3448,79598628003.0,71716.26193139123,111.3681313208314,701.6645244334264,2020-12-03 01:55:22.402600,Pequeno Produtor,4.59958932238193,Bom,Grande,Sicoob Regional 27,MG,Norte,0.0,1116.2268264534164
1505,19,4295,Pronaf,Cana-de-açúcar,53013.25889739746,2025-05-10 01:55:22.170620,2026-02-02 01:55:22.207499,10.307709692599133,Ativo,0,Sul,PR,2025,5,2,0,Em dia,Médio,Cliente_4295,36449289217.0,131488.16188247647,42.76294610482675,665.7255833213601,2023-10-09 01:55:22.405544,Pequeno Produtor,1.7522245037645447,Bom,Média,Sicoob Regional 19,SP,Nordeste,0.0,265.0662944869873
1506,24,4029,Pronaf,Algodão,224896.8714401442,2023-10-28 01:55:22.170623,2025-12-22 01:55:22.207502,10.565606387510282,Ativo,0,Nordeste,SP,2023,10,4,0,Em dia,Grande,Cliente_4029,27970905064.0,81391.99190036044,63.37840939047778,870.5333182376492,2022-06-13 01:55:22.404612,Pequeno Produtor,3.07460643394935,Excelente,Média,Sicoob Regional 24,BA,Sudeste,0.0,1124.484357200721
1507,26,861,Investimento,Cana-de-açúcar,206779.74448657923,2025-06-17 01:55:22.170627,2025-11-29 01:55:22.207505,9.54452621999495,Ativo,0,Sudeste,MG,2025,6,2,0,Em dia,Grande,Cliente_861,91635866123.0,144977.2226030915,60.92068976876966,638.1611159156298,2021-04-03 01:55:22.393211,Pequeno Produtor,4.268309377138946,Médio,Média,Sicoob Regional 26,RS,Centro-Oeste,0.0,1033.8987224328962
1508,42,436,Pronamp,Cana-de-açúcar,87189.3526382028,2025-01-22 01:55:22.170630,2026-03-27 01:55:22.207509,10.53310796014392,Ativo,0,Norte,MG,2025,1,1,0,Em dia,Médio,Cliente_436,22764231661.0,133541.04994836124,113.705214834052,403.5961576089636,2025-04-19 01:55:22.391562,Médio Produtor,0.2245037645448323,Baixo,Grande,Sicoob Regional 42,RS,Sudeste,0.0,435.94676319101404
1509,47,164,Pronaf,Milho,247433.46912484127,2024-01-15 01:55:22.170634,2026-06-09 01:55:22.207512,5.552447529727692,Liquidado,0,Centro-Oeste,BA,2024,1,1,0,Em dia,Grande,Cliente_164,94665989972.0,89630.12470187606,117.83313640201764,541.8791693660669,2024-06-15 01:55:22.390551,Grande Produtor,1.0677618069815196,Médio,Grande,Sicoob Regional 47,MG,Nordeste,0.0,1237.1673456242063
1510,5,4074,Investimento,Algodão,10000.0,2024-01-02 01:55:22.170637,2025-10-12 01:55:22.207516,8.624514034055766,Liquidado,0,Sudeste,RS,2024,1,1,0,Em dia,Pequeno,Cliente_4074,45666119789.0,126505.65436611854,68.55980471324825,802.8635969985633,2022-03-06 01:55:22.404769,Pequeno Produtor,3.345653661875428,Excelente,Média,Sicoob Engecred,GO,Centro-Oeste,0.0,50.0
1511,48,2758,Custeio,Café,317658.5537821122,2024-06-15 01:55:22.170641,2026-05-26 01:55:22.207519,10.765608194651373,Vencido,153,Norte,RS,2024,6,2,1,Acima de 90 dias,Grande,Cliente_2758,27267965515.0,103204.17614979562,107.59989595503512,302.1517806075156,2024-09-10 01:55:22.400202,Grande Produtor,0.8295687885010267,Muito Baixo,Grande,Sicoob Regional 48,RS,Nordeste,317658.5537821122,95297.56613463366
1512,29,850,Pronamp,Algodão,237835.12912614085,2024-12-22 01:55:22.170644,2026-01-13 01:55:22.207523,9.12979857068098,Liquidado,0,Norte,SP,2024,12,4,0,Em dia,Grande,Cliente_850,19880969543.0,38315.26902481551,103.0891557891356,547.5017181140611,2024-09-30 01:55:22.393172,Pequeno Produtor,0.7748117727583846,Médio,Grande,Sicoob Regional 29,SP,Norte,0.0,1189.1756456307044
1513,36,106,Pronamp,Café,261655.09510042245,2024-02-27 01:55:22.170648,2025-10-07 01:55:22.207526,6.720599776343121,Liquidado,0,Sudeste,MG,2024,2,1,0,Em dia,Grande,Cliente_106,45419707062.0,238418.65965525288,112.284872561687,875.4806028957768,2022-08-14 01:55:22.390341,Pequeno Produtor,2.9048596851471595,Excelente,Grande,Sicoob Regional 36,GO,Norte,0.0,1308.2754755021122
1514,44,1553,Pronamp,Soja,236322.40232993988,2024-01-05 01:55:22.170651,2026-01-01 01:55:22.207530,12.776261979047636,Ativo,0,Sudeste,MT,2024,1,1,0,Em dia,Grande,Cliente_1553,57919735006.0,46602.78440624628,103.31738735962458,606.7759021587709,2020-12-01 01:55:22.395912,Médio Produtor,4.605065023956194,Médio,Grande,Sicoob Regional 44,GO,Nordeste,0.0,1181.6120116496995
1515,49,229,Comercialização,Algodão,286362.5483976074,2025-04-21 01:55:22.170655,2025-08-21 01:55:22.207533,7.046711352102507,Liquidado,0,Sudeste,BA,2025,4,2,0,Em dia,Grande,Cliente_229,22614127369.0,68295.96356162458,39.89645556948578,688.0394551406924,2022-08-17 01:55:22.390784,Grande Produtor,2.8966461327857633,Bom,Média,Sicoob Regional 49,RS,Sudeste,0.0,1431.812741988037
1516,8,550,Comercialização,Soja,126042.66844092846,2024-05-27 01:55:22.170658,2026-06-10 01:55:22.207536,7.801909124359457,Ativo,0,Sul,SP,2024,5,2,0,Em dia,Médio,Cliente_550,82266794513.0,156059.66063440772,81.61356204120011,776.4529225526369,2025-05-21 01:55:22.392006,Grande Produtor,0.13689253935660506,Excelente,Média,Sicoob Regional 8,PR,Centro-Oeste,0.0,630.2133422046423
1517,4,558,Investimento,Café,184276.17437092075,2024-11-05 01:55:22.170662,2025-11-17 01:55:22.207540,6.854724014638294,Ativo,0,Centro-Oeste,MT,2024,11,4,0,Em dia,Médio,Cliente_558,15868282328.0,146755.34135668506,73.82452928386857,360.7740658470336,2024-11-02 01:55:22.392035,Grande Produtor,0.6844626967830253,Muito Baixo,Média,Sicoob Metropolitano,PR,Sul,0.0,921.3808718546038
1518,26,3316,Custeio,Soja,367390.1228380312,2025-04-29 01:55:22.170665,2026-06-08 01:55:22.207543,12.76115987491234,Liquidado,0,Sudeste,BA,2025,4,2,0,Em dia,Grande,Cliente_3316,23213152311.0,152214.444644123,36.8189257370956,536.6535641220869,2022-02-14 01:55:22.402133,Grande Produtor,3.40041067761807,Médio,Média,Sicoob Regional 26,RS,Centro-Oeste,0.0,1836.950614190156
