id_cliente,nome_cliente,cpf_cnpj,renda_anual,area_propriedade,score_credito,data_cadastro,segmento
1468,Cliente_1468,90709612516,75288.20290815717,44.99481148878449,315.29235659993344,2023-03-17 01:55:22.395501,Grande Produtor
1469,Cliente_1469,94481655168,130505.34783336395,111.16236185348725,532.6170695770979,2023-03-21 01:55:22.395505,Pequeno Produtor
1470,Cliente_1470,22946997725,59963.64313164155,26.861420517353764,476.31886154788214,2023-02-22 01:55:22.395508,Médio Produtor
1471,Cliente_1471,19407548254,104993.45187486848,54.99672945523203,823.5840256740372,2022-06-03 01:55:22.395512,Médio Produtor
1472,Cliente_1472,36349522895,112557.12353507504,104.08680012343972,491.6906082903689,2023-03-14 01:55:22.395516,Médio Produtor
1473,Cliente_1473,31427090465,103825.46457684638,19.94661058204167,587.0811890542957,2021-04-25 01:55:22.395519,Grande Produtor
1474,Cliente_1474,97416255526,85955.88941251021,80.44543214805584,809.7691460913472,2023-09-30 01:55:22.395523,Médio Produtor
1475,Cliente_1475,63709791412,177577.5154767016,60.271451417654596,326.85676833057164,2020-08-14 01:55:22.395527,Pequeno Produtor
1476,Cliente_1476,42133323931,102312.37582485387,50.09902392841704,875.8298981399496,2023-02-21 01:55:22.395530,Médio Produtor
1477,Cliente_1477,69269508881,43301.65632596903,10.062384062143778,539.3302569492648,2020-12-18 01:55:22.395534,Médio Produtor
1478,Cliente_1478,62023649933,156459.00783486926,1.0,657.9033132281911,2021-12-01 01:55:22.395557,Pequeno Produtor
1479,Cliente_1479,77156316868,171773.17749620997,33.1968515646268,875.2164669762822,2024-04-27 01:55:22.395566,Médio Produtor
1480,Cliente_1480,49732151656,158291.5816240688,89.72559251905516,502.3186695536493,2022-11-29 01:55:22.395570,Médio Produtor
1481,Cliente_1481,82181222240,142935.4168572844,1.0,828.0419665980678,2021-02-23 01:55:22.395574,Pequeno Produtor
1482,Cliente_1482,53574263722,20000.0,9.490123010097676,869.6292249564053,2022-03-18 01:55:22.395578,Pequeno Produtor
1483,Cliente_1483,88501577688,93621.66583053264,12.817151100592369,766.6734977479491,2023-10-30 01:55:22.395581,Médio Produtor
1484,Cliente_1484,72979400731,113154.43073089546,161.45046627307948,359.15532723720577,2020-10-08 01:55:22.395585,Pequeno Produtor
1485,Cliente_1485,57474249341,75735.95270876147,80.31646839247385,748.4390370376071,2021-12-14 01:55:22.395588,Pequeno Produtor
1486,Cliente_1486,10865999172,181036.0767737674,69.72348466575987,842.9273404287698,2025-05-02 01:55:22.395662,Médio Produtor
1487,Cliente_1487,84468004954,138515.42668685497,18.247195359241843,733.3098065941008,2020-07-18 01:55:22.395674,Pequeno Produtor
1488,Cliente_1488,72519589258,94192.80912817072,80.49174425233561,345.98022948422107,2024-07-08 01:55:22.395680,Médio Produtor
1489,Cliente_1489,78611718682,103794.7302302962,97.95045293299154,322.18217911527466,2022-03-06 01:55:22.395684,Médio Produtor
1490,Cliente_1490,83658860180,98761.75345705726,111.21399915997777,376.9054477354785,2021-09-03 01:55:22.395688,Grande Produtor
1491,Cliente_1491,26788518142,147019.51096731058,63.629059558921746,604.898560605582,2021-05-03 01:55:22.395692,Grande Produtor
1492,Cliente_1492,61714918133,93673.54444226711,126.32750085016863,500.52491097136175,2021-03-30 01:55:22.395696,Pequeno Produtor
1493,Cliente_1493,79822799086,112993.66649720812,62.064594397051295,757.365036383329,2024-05-27 01:55:22.395699,Médio Produtor
1494,Cliente_1494,50579932506,29110.4593877764,97.74769220583903,672.7163903444243,2021-09-09 01:55:22.395703,Médio Produtor
1495,Cliente_1495,41982155389,134969.16330591124,90.94616277338875,562.6770147117768,2022-12-09 01:55:22.395707,Médio Produtor
1496,Cliente_1496,15378472785,43002.19718850644,34.87746463752703,431.03660614756694,2024-06-20 01:55:22.395711,Grande Produtor
1497,Cliente_1497,84979404505,142630.92567050236,104.52774162016115,429.87847661255626,2024-03-11 01:55:22.395715,Grande Produtor
1498,Cliente_1498,40950262334,190564.3389085115,127.65829254606092,663.9087885203444,2024-09-17 01:55:22.395718,Médio Produtor
1499,Cliente_1499,10460592882,143206.87770558984,74.9966212038189,682.6623998000058,2025-01-06 01:55:22.395722,Pequeno Produtor
1500,Cliente_1500,80724708746,20000.0,133.47014833434977,388.50361569857046,2022-05-27 01:55:22.395725,Grande Produtor
1501,Cliente_1501,68132324073,146435.0462826744,136.29720365971139,851.1100735072368,2021-10-12 01:55:22.395729,Pequeno Produtor
1502,Cliente_1502,19364488986,56549.27453761694,54.39258855519636,860.1236673129813,2020-07-27 01:55:22.395732,Médio Produtor
1503,Cliente_1503,62939620721,65799.34416854882,72.43242666939325,897.2120670721085,2022-11-17 01:55:22.395736,Médio Produtor
1504,Cliente_1504,56258019250,160225.3912284944,69.04102001574408,509.9681923714997,2022-01-31 01:55:22.395739,Pequeno Produtor
1505,Cliente_1505,95891480469,140022.36221233028,35.87961164057304,552.1136743103302,2025-02-23 01:55:22.395743,Grande Produtor
1506,Cliente_1506,98679529314,171145.8618291324,59.98687980933709,544.2758061840905,2022-01-17 01:55:22.395747,Médio Produtor
1507,Cliente_1507,19672437738,114224.54175624822,11.932349611332981,794.7944282579838,2022-11-03 01:55:22.395750,Pequeno Produtor
1508,Cliente_1508,99130864784,102254.21614640337,124.4756540794478,408.36691591048776,2022-01-25 01:55:22.395754,Médio Produtor
1509,Cliente_1509,73916391721,68419.55591012022,50.29855802448042,481.17395251536755,2024-04-05 01:55:22.395757,Médio Produtor
1510,Cliente_1510,22181310851,79223.3776705314,92.99072505949721,755.3216053897263,2021-12-03 01:55:22.395761,Pequeno Produtor
1511,Cliente_1511,25052455016,145059.14034098398,57.9398950530814,392.1324068862814,2020-08-13 01:55:22.395764,Pequeno Produtor
1512,Cliente_1512,63901060704,20000.0,90.73001280128075,301.38662790721304,2024-09-21 01:55:22.395768,Pequeno Produtor
1513,Cliente_1513,47603394898,91773.24109982458,87.94466916476163,883.5503212488699,2022-05-24 01:55:22.395771,Grande Produtor
1514,Cliente_1514,83814276582,122830.6470935856,100.19314045264238,479.43374504939845,2023-11-16 01:55:22.395775,Grande Produtor
1515,Cliente_1515,32779718535,251256.42678604764,145.74903193672813,857.5199555739814,2025-04-01 01:55:22.395778,Médio Produtor
1516,Cliente_1516,36141206793,111454.05880208049,89.41062555564989,775.5276044721725,2023-02-22 01:55:22.395782,Pequeno Produtor
1517,Cliente_1517,74072946486,229099.4102306331,59.864342194806575,667.5714402850476,2021-03-06 01:55:22.395785,Médio Produtor
1518,Cliente_1518,94115203392,189610.79827726027,62.93115532928661,385.2442112692017,2021-07-07 01:55:22.395789,Grande Produtor
1519,Cliente_1519,27506594292,210038.30419086374,30.717928387987506,825.546969398529,2021-10-27 01:55:22.395792,Pequeno Produtor
1520,Cliente_1520,42950040737,126641.69932885612,129.87626791410588,491.2828285883817,2020-07-21 01:55:22.395796,Pequeno Produtor
1521,Cliente_1521,58936900174,110338.344312545,17.78137486502196,633.4678775949822,2024-09-10 01:55:22.395799,Médio Produtor
1522,Cliente_1522,61316262639,188952.97768263717,90.60227312336333,346.3576594367872,2021-10-23 01:55:22.395803,Médio Produtor
1523,Cliente_1523,78903738764,120992.42514397339,190.90672084252148,636.1151433129645,2021-12-10 01:55:22.395806,Grande Produtor
1524,Cliente_1524,87508281255,201203.39852093987,79.08527411220216,835.7363461240121,2021-03-08 01:55:22.395810,Pequeno Produtor
1525,Cliente_1525,30891945593,160771.99273756682,66.34542626816496,556.9673261317919,2022-08-18 01:55:22.395813,Médio Produtor
1526,Cliente_1526,88304160459,60084.36627416082,26.526861694271716,774.1276150312418,2023-11-17 01:55:22.395817,Pequeno Produtor
1527,Cliente_1527,34664122763,68565.95548363675,49.34963209076802,393.5297336039983,2021-09-26 01:55:22.395820,Grande Produtor
1528,Cliente_1528,58261557812,133165.62833932473,11.872665255072846,726.329755537207,2022-01-11 01:55:22.395824,Pequeno Produtor
1529,Cliente_1529,65407917688,111676.49971923049,93.14946850018129,892.2907415051002,2022-05-16 01:55:22.395827,Pequeno Produtor
1530,Cliente_1530,28584574292,202514.8724280459,88.67221982053084,592.2085427772627,2022-09-09 01:55:22.395831,Pequeno Produtor
1531,Cliente_1531,15708701444,138406.62515723117,88.00398774817695,346.78377306602084,2022-10-19 01:55:22.395834,Médio Produtor
1532,Cliente_1532,96175736533,68714.79069489136,92.04057473363494,638.3764383195141,2022-08-14 01:55:22.395838,Pequeno Produtor
1533,Cliente_1533,15463447954,29438.61133110299,41.21373183507154,873.0782518199695,2023-12-02 01:55:22.395841,Pequeno Produtor
1534,Cliente_1534,41833383954,85256.21328471378,79.6356945217994,881.6334582633483,2025-05-18 01:55:22.395845,Pequeno Produtor
1535,Cliente_1535,71246017813,88910.89479462545,143.4292118538022,303.5668647400684,2020-11-27 01:55:22.395848,Pequeno Produtor
1536,Cliente_1536,88397340841,147412.1990720531,47.854997186643274,624.0321048551509,2022-09-14 01:55:22.395852,Pequeno Produtor
1537,Cliente_1537,57078895431,127577.51788959136,103.90947819578548,402.95885714410446,2024-08-11 01:55:22.395855,Grande Produtor
1538,Cliente_1538,11764108697,92373.20929716785,46.65231466847969,374.0477627213626,2023-02-11 01:55:22.395859,Grande Produtor
1539,Cliente_1539,46455489865,147694.22144361708,65.28293293554266,305.06739487228185,2024-12-13 01:55:22.395862,Pequeno Produtor
1540,Cliente_1540,57196791186,73345.28862590286,45.602467953243725,481.6777045393643,2024-05-06 01:55:22.395865,Médio Produtor
1541,Cliente_1541,50615622061,180639.5914038954,42.77212419292324,711.7646602090107,2020-09-01 01:55:22.395869,Médio Produtor
1542,Cliente_1542,87194137822,200418.36927909835,48.26264394063365,866.29868660005,2022-09-12 01:55:22.395873,Pequeno Produtor
1543,Cliente_1543,35355760916,50478.39781716159,86.45906366376339,662.8210437021369,2023-12-16 01:55:22.395876,Pequeno Produtor
1544,Cliente_1544,70261292803,144226.69493969393,3.6444133753549863,443.9625583764397,2021-09-30 01:55:22.395880,Pequeno Produtor
1545,Cliente_1545,10384036966,71704.71666735067,74.21706250388166,455.8909288431697,2021-09-29 01:55:22.395883,Médio Produtor
1546,Cliente_1546,19962318997,126984.32845513773,66.37619235615176,462.7206478392194,2023-09-06 01:55:22.395887,Médio Produtor
1547,Cliente_1547,48624026035,64342.281867406666,137.0588894989844,394.5202363529847,2023-06-01 01:55:22.395890,Pequeno Produtor
1548,Cliente_1548,76973779815,200176.8765161096,152.46088521568396,398.90597756958084,2020-12-30 01:55:22.395894,Médio Produtor
1549,Cliente_1549,72928482530,183217.21130480524,48.799210454267296,628.6229569823936,2023-03-17 01:55:22.395897,Grande Produtor
1550,Cliente_1550,20384554699,89776.07138722828,119.38216986507473,543.4741188910218,2024-02-13 01:55:22.395901,Grande Produtor
1551,Cliente_1551,71323174662,129991.35649995226,22.874155588112032,634.3789503731133,2022-01-21 01:55:22.395905,Pequeno Produtor
1552,Cliente_1552,15852509418,81986.73308416344,29.774427744500223,463.2108164360642,2022-12-26 01:55:22.395908,Médio Produtor
1553,Cliente_1553,57919735006,46602.78440624628,103.31738735962458,606.7759021587709,2020-12-01 01:55:22.395912,Médio Produtor
1554,Cliente_1554,18180511571,78303.50540191305,48.012580618190746,566.6976766826999,2023-05-29 01:55:22.395915,Médio Produtor
1555,Cliente_1555,91532701522,115199.2783457144,143.5870501497716,563.6135444098693,2023-10-02 01:55:22.395919,Pequeno Produtor
1556,Cliente_1556,22823381322,161231.9677337407,103.2330601055233,313.08848884306343,2022-06-25 01:55:22.395922,Médio Produtor
1557,Cliente_1557,59301527168,176440.77458069535,60.958643612249695,696.2297974435158,2025-04-20 01:55:22.395926,Pequeno Produtor
1558,Cliente_1558,34955843296,81464.87209267655,95.63525602842097,409.95348516256865,2022-08-13 01:55:22.395929,Grande Produtor
1559,Cliente_1559,63670487163,72826.94016029758,110.21731651852554,669.464585761378,2025-04-25 01:55:22.395933,Pequeno Produtor
1560,Cliente_1560,72035985560,66327.39937798269,213.21189770252565,609.3421570705232,2021-01-29 01:55:22.395936,Pequeno Produtor
1561,Cliente_1561,17774861718,168639.65404121528,35.842425633288,792.5634663997014,2025-01-30 01:55:22.395940,Médio Produtor
1562,Cliente_1562,67028272447,47918.18720138531,101.11392088665454,865.9285290361213,2024-12-10 01:55:22.395944,Grande Produtor
1563,Cliente_1563,46489252188,137282.13788737793,48.292837688899105,848.3808174410228,2024-10-17 01:55:22.395947,Pequeno Produtor
1564,Cliente_1564,37750278914,218293.11060459877,81.14391892628471,490.7003588914018,2025-06-15 01:55:22.395951,Pequeno Produtor
1565,Cliente_1565,84434711755,180456.4826569511,39.23589083947239,640.5583784871183,2020-12-13 01:55:22.395954,Pequeno Produtor
1566,Cliente_1566,94090920998,108976.96175552644,135.82451191225002,850.4814385039942,2022-05-27 01:55:22.395958,Médio Produtor
1567,Cliente_1567,55057105749,130785.98996551544,42.12097001479695,737.0152938533919,2020-08-03 01:55:22.395962,Grande Produtor
1568,Cliente_1568,35106188725,20000.0,85.63839394114244,576.5412108094106,2024-04-03 01:55:22.395965,Grande Produtor
1569,Cliente_1569,67201216410,111637.34788767145,21.819997019860402,475.95787975887083,2025-06-05 01:55:22.395969,Médio Produtor
1570,Cliente_1570,26528096569,150031.35119602323,58.10841042731752,580.8212762923736,2023-10-04 01:55:22.395973,Pequeno Produtor
1571,Cliente_1571,98248273974,110349.51245370183,44.724447357799356,882.5844099334204,2022-12-06 01:55:22.395976,Grande Produtor
1572,Cliente_1572,72057327831,109133.56727748297,72.32374375862078,829.0638030822053,2022-08-29 01:55:22.395980,Médio Produtor
1573,Cliente_1573,87952633261,133421.61518291582,57.02391378973533,357.4635163886933,2020-07-22 01:55:22.395983,Médio Produtor
1574,Cliente_1574,41397170136,115661.09315300448,114.0757874419825,874.8066313995258,2021-11-15 01:55:22.395987,Pequeno Produtor
1575,Cliente_1575,75772416488,139466.0839464146,58.36422543049635,471.22056491167837,2022-05-23 01:55:22.395990,Grande Produtor
1576,Cliente_1576,82091315426,76859.8256591108,50.837972267622305,527.0669546678237,2021-05-07 01:55:22.395994,Pequeno Produtor
1577,Cliente_1577,52254011050,179081.82167270995,91.27954409051387,861.4641776975092,2024-06-01 01:55:22.395997,Pequeno Produtor
1578,Cliente_1578,58704339012,93246.21240341301,25.10668825401686,501.93481732583234,2021-08-01 01:55:22.396001,Médio Produtor
1579,Cliente_1579,62568006707,131422.5331874016,121.1946911102286,808.686090308259,2025-06-30 01:55:22.396005,Grande Produtor
1580,Cliente_1580,61203466120,136114.6295361787,61.279697187308095,685.3524452130277,2023-10-28 01:55:22.396008,Pequeno Produtor
1581,Cliente_1581,53073364118,80414.48674341288,49.25046814963798,860.9377171109719,2024-07-16 01:55:22.396012,Médio Produtor
1582,Cliente_1582,88158402757,150713.15334402933,160.99775925163613,362.2408673751367,2025-04-28 01:55:22.396015,Pequeno Produtor
1583,Cliente_1583,25792805994,36004.226824729616,126.049394180306,678.6648246174891,2022-01-10 01:55:22.396019,Médio Produtor
1584,Cliente_1584,27030033600,101651.19633849543,59.11510933827974,338.63488386680564,2021-02-15 01:55:22.396023,Grande Produtor
1585,Cliente_1585,11816310981,88424.52776585025,20.93186789248736,543.5499583580277,2022-09-25 01:55:22.396026,Pequeno Produtor
1586,Cliente_1586,30209779215,81918.55682984728,69.23130776771825,415.93389400645253,2022-05-21 01:55:22.396033,Grande Produtor
1587,Cliente_1587,39182928779,185596.91494718601,99.74110218912712,890.5605898322129,2024-07-27 01:55:22.396037,Pequeno Produtor
1588,Cliente_1588,10846905054,20000.0,63.94792130079989,491.52755412039596,2023-04-27 01:55:22.396040,Pequeno Produtor
1589,Cliente_1589,42680167617,134427.90400719328,43.65757964650489,480.11235382121777,2023-09-27 01:55:22.396044,Pequeno Produtor
1590,Cliente_1590,58260064007,146388.53918527855,31.19256430997708,707.8680932885106,2023-12-12 01:55:22.396048,Pequeno Produtor
1591,Cliente_1591,55946229634,170592.16314058332,106.47561432011932,882.9747762234622,2020-10-13 01:55:22.396052,Médio Produtor
1592,Cliente_1592,75987770954,136064.4342950098,49.193702396182864,330.0349383949142,2021-01-05 01:55:22.396056,Pequeno Produtor
1593,Cliente_1593,50207039020,150835.16276420405,154.41407937571665,498.5540123780663,2025-01-01 01:55:22.396059,Pequeno Produtor
1594,Cliente_1594,16839769437,118569.7657036339,36.54229947540515,790.9145231909258,2021-09-14 01:55:22.396063,Médio Produtor
1595,Cliente_1595,78526770934,55874.88845764968,54.7907066541168,812.3097669222294,2023-04-29 01:55:22.396066,Grande Produtor
1596,Cliente_1596,99135357462,159475.24121727407,93.06302822867627,786.4978210751215,2024-03-29 01:55:22.396069,Pequeno Produtor
1597,Cliente_1597,24522230273,201446.80435084726,67.7032776286265,506.4346063900125,2021-02-02 01:55:22.396073,Pequeno Produtor
1598,Cliente_1598,19540766237,139683.79803874984,102.29385361180523,505.64236469526566,2020-08-30 01:55:22.396077,Pequeno Produtor
1599,Cliente_1599,22104791135,105701.38511753312,62.29231577472615,371.158103855666,2024-06-05 01:55:22.396080,Médio Produtor
1600,Cliente_1600,91814116139,166517.1574956516,38.18188327397004,664.9909309507939,2022-02-14 01:55:22.396083,Médio Produtor
1601,Cliente_1601,76745812299,114467.16450007402,67.97843487511659,803.8617455907217,2023-12-04 01:55:22.396087,Pequeno Produtor
1602,Cliente_1602,24639996532,175798.92848810824,3.5509085456004357,630.0805820877432,2023-07-01 01:55:22.396090,Médio Produtor
1603,Cliente_1603,56796202548,192404.33754290652,108.90790922240303,611.6951332955966,2023-04-24 01:55:22.396094,Médio Produtor
1604,Cliente_1604,99991191222,154356.87207241313,34.96567509406648,782.8581498470899,2022-08-02 01:55:22.396097,Pequeno Produtor
1605,Cliente_1605,78966747694,88466.43782437363,76.4135866439069,345.6964639063284,2021-06-02 01:55:22.396101,Pequeno Produtor
